"RECNO","TName","Company","Div_LES","Terminal","Status","ChassisNo","CONTAINERNO","LI_NO","QTY_LE","SVCCODE_LE","SVCDESCRIPTION_LE","RATECODE_LE","RATE_LE","CHGAMT_LE","chz_pickup_loc","Shipper_Name","ConsigneeID","Consignee_Name","BilltoID_LES","Billto_Name_LES","Preferred","WorkorderNo","PBI_RefNo","BOL","SSL","PU_Date","PU_Time","Original_SchedDelv","SchedDelv","Original_scheddelvtime","Scheddelvtime","POD_Date","POD_Time","Ingatedate","ReturnTo","CHZ_returnTo","CHZ_ingatedate","RECEIVEDBY","YARDID","LASTFREEDAY","FREEDAYS","LAST_RETURN","Linehaul_Amount","FSC_Amount","Line_Total","ChasFee_Total","EL_Bill_Total","DP_Total","MP_Total","Net_Total","Rel_Date","Billed_Date_LES","Rcvd_Date_LES","CUST_REF"
1918013,"Lineitem","PBI","PBI","MEM","99","TSXZ452804","TCLU8278932",2,4,"YST","YARD STORAGE CHARGES","E",50,200,"MCZREUI","NS ROSSVILLE (P057)","TRFKCHA","KINGSTON CASUAL/TREMONT FLORAL","QUARTNY","QUARTZ LOGISTICS (NY) INC.","QUARTNY","OINYC-22020348","","ONEYSRGC05391400","ONE",5/23/2022,"1749",5/26/2022,5/26/2022,"0800","0930",5/26/2022,"1033",5/27/2022,"CNDEPOT","UPAR",5/27/2022,"PADLOCK","INTERS",5/22/2022,5,5/27/2022,0,0,0,0,0,0,0,0,5/5/2022,6/1/2022,,""
1918015,"ELBilling","PBI","PBI","DAL","AC","TNPZ456034","CAIU7006403",1617,16,"YST","YARD STORAGE CHARGES","E",35,560,"","BNSF ALLIANCE (T926)","UNICOTX","UNIS COPPELL","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0005092","SDS","MEDUP9600016","MSC",5/11/2022,"1422",5/26/2022,5/26/2022,"2359","2359",5/26/2022,"1424",5/27/2022,"BNSFATX","BNSFATX",5/27/2022,"","TXSTETX",5/11/2022,10,5/20/2022,0,0,0,0,0,0,0,0,4/29/2022,,,"14661680"
1918016,"ELBilling","PBI","PBI","DAL","AC","NEDZ409266","BMOU6783902",1508,9,"YST","YARD STORAGE CHARGES","E",35,315,"","BNSF ALLIANCE (T926)","NEOXPO","NEOVIA LOGISTICS - A59","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0005952","SDS","MEDUT5867840","MSC",5/18/2022,"1856",5/26/2022,5/26/2022,"2359","2359",5/26/2022,"1848",6/1/2022,"BNSFATX","BNSFATX",6/1/2022,"","ITSCOTX",5/18/2022,10,5/27/2022,0,0,0,0,0,0,0,0,4/29/2022,,,"14680734"
1918017,"ELBilling","PBI","PBI","DAL","AC","TNPZ411225","CAIU4600200",1623,14,"YST","YARD STORAGE CHARGES","E",35,490,"","BNSF ALLIANCE (T926)","NEOXPO","NEOVIA LOGISTICS - A59","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0005959","SDS","MEDUT5867865","MSC",5/12/2022,"1530",5/25/2022,5/25/2022,"2359","2359",5/25/2022,"1648",6/4/2022,"BNSFATX","BNSFATX",6/4/2022,"","TXSTETX",5/12/2022,10,5/21/2022,0,0,0,0,0,0,0,0,4/29/2022,,,"14661674"
1918018,"ELBilling","PBI","PBI","DAL","AC","OESZ807098","CAIU4618215",1622,21,"YST","YARD STORAGE CHARGES","E",35,735,"","BNSF ALLIANCE (T926)","UNICOTX","UNIS COPPELL","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0005960","SDS","MEDUT5874457","MSC",5/12/2022,"1817",5/27/2022,6/1/2022,"2359","2359",6/1/2022,"1303",6/2/2022,"BNSFATX","BNSFATX",6/2/2022,"","TXSTETX",5/12/2022,10,5/21/2022,0,0,0,0,0,0,0,0,4/29/2022,,,"14661676"
1918019,"ELBilling","PBI","PBI","DAL","AC","TNPZ424402","CAIU4920800",1620,16,"YST","YARD STORAGE CHARGES","E",35,560,"","BNSF ALLIANCE (T926)","UNICOTX","UNIS COPPELL","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0005962","SDS","MEDUT5867840","MSC",5/10/2022,"1051",5/24/2022,5/25/2022,"2359","2359",5/25/2022,"1418",5/25/2022,"BNSFATX","BNSFATX",5/25/2022,"","TXSTETX",5/11/2022,10,5/19/2022,0,0,0,0,0,0,0,0,4/29/2022,,,"14661679"
1918020,"ELBilling","PBI","PBI","DAL","AC","INPZ400043","CAIU7460761",1624,15,"YST","YARD STORAGE CHARGES","E",35,525,"","BNSF ALLIANCE (T926)","NEOXPO","NEOVIA LOGISTICS - A59","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0005967","SDS","MEDUT5867865","MSC",5/10/2022,"0823",5/24/2022,5/24/2022,"2359","2359",5/24/2022,"1605",5/27/2022,"BNSFATX","BNSFATX",5/27/2022,"","TXSTETX",5/11/2022,10,5/19/2022,0,0,0,0,0,0,0,0,4/29/2022,,,"14661673"
1918021,"ELBilling","PBI","PBI","DAL","AC","TNPZ446444","CAIU7833715",1627,15,"YST","YARD STORAGE CHARGES","E",35,525,"","BNSF ALLIANCE (T926)","NEOXPO","NEOVIA LOGISTICS - A59","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0005971","SDS","MEDUT5867865","MSC",5/10/2022,"1331",5/24/2022,5/25/2022,"2359","2359",5/25/2022,"1145",6/1/2022,"BNSFATX","BNSFATX",6/1/2022,"","TXSTETX",5/11/2022,10,5/19/2022,0,0,0,0,0,0,0,0,4/29/2022,,,"14661672"
1918022,"ELBilling","PBI","PBI","DAL","AC","TNPZ468932","CAIU8744166",1626,16,"YST","YARD STORAGE CHARGES","E",35,560,"","BNSF ALLIANCE (T926)","UNICOTX","UNIS COPPELL","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0005974","SDS","MEDUT5867824","MSC",5/12/2022,"0117",5/27/2022,5/27/2022,"2359","2359",5/27/2022,"1000",6/1/2022,"BNSFATX","BNSFATX",6/1/2022,"","TXSTETX",5/12/2022,10,5/21/2022,0,0,0,0,0,0,0,0,4/29/2022,,,"14661652"
1918023,"ELBilling","PBI","PBI","DAL","AC","DCSZ798433","FDCU0097375",1608,16,"YST","YARD STORAGE CHARGES","E",35,560,"","BNSF ALLIANCE (T926)","NEOXPO","NEOVIA LOGISTICS - A59","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0006030","SDS","MEDUT5867840","MSC",5/9/2022,"1804",5/24/2022,5/24/2022,"2359","2359",5/24/2022,"1811",5/25/2022,"BNSFATX","BNSFATX",5/25/2022,"","TXSTETX",5/11/2022,10,5/18/2022,0,0,0,0,0,0,0,0,4/29/2022,,,""
1918024,"ELBilling","PBI","PBI","DAL","AC","TNPZ446935","FFAU1871344",1621,15,"YST","YARD STORAGE CHARGES","E",35,525,"","BNSF ALLIANCE (T926)","NEOXPO","NEOVIA LOGISTICS - A59","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0006040","SDS","MEDUT5867865","MSC",5/10/2022,"1154",5/24/2022,5/24/2022,"2359","2359",5/24/2022,"1343",5/26/2022,"BNSFATX","BNSFATX",5/26/2022,"","TXSTETX",5/11/2022,10,5/19/2022,0,0,0,0,0,0,0,0,4/29/2022,,,"14661671"
1918032,"ELBilling","PBI","PBI","ATL","AC","XRTZ449582","CMAU7162482",1309,1,"YST","YARD STORAGE CHARGES","E",75,75,"","CSX FAIRBURN (O083)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0007360","SDS","THD0896245G","CMA",6/1/2022,"1707",6/6/2022,6/6/2022,"2359","2359",6/6/2022,"1030",,"","",,"","PBIGA",5/10/2022,15,6/21/2022,0,0,0,0,0,0,0,0,4/29/2022,,,""
1918034,"ELBilling","PBI","PBI","ATL","AC","MAEC677868","CMAU7763457",1340,7,"YST","YARD STORAGE CHARGES","E",35,245,"","CSX FAIRBURN (O083)","LOWBEAL","LOWE'S ADC 3468","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0007364","SDS","THD0896245A","CMA",5/11/2022,"2154",5/17/2022,5/17/2022,"2359","2359",5/17/2022,"0515",,"","",,"","PBIGA",5/10/2022,15,5/31/2022,0,0,0,0,0,0,0,0,4/29/2022,,,"14665182"
1918035,"ELBilling","PBI","PBI","ATL","AC","MCHZ400308","CMAU7673121",1341,6,"YST","YARD STORAGE CHARGES","E",35,210,"","CSX FAIRBURN (O083)","LOWNEGA","LOWE'S 3375","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0007363","SDS","THD0896255P","CMA",5/11/2022,"2307",5/16/2022,5/16/2022,"2359","2359",5/16/2022,"1415",6/2/2022,"UNITRGA","UNITRGA",6/2/2022,"","PBIGA",5/10/2022,15,5/31/2022,0,0,0,0,0,0,0,0,4/29/2022,,,"14665201"
1918044,"ELBilling","PBI","PBI","ATL","AC","TLXZ435396","CMAU7946870",1749,8,"YST","YARD STORAGE CHARGES","E",35,280,"","CSX FAIRBURN (O083)","BBYSAM","BEST BUY #718 / SAMSUNG","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0007366","SDS","THD0896241C","CMA",5/11/2022,"0407",5/16/2022,5/19/2022,"0830","0700",5/19/2022,"0618",5/19/2022,"UNITRGA","UNITRGA",5/19/2022,"","PBIGA",5/10/2022,15,5/31/2022,0,0,0,0,0,0,0,0,4/29/2022,6/3/2022,,"14664959"
1918045,"ELBilling","PBI","PBI","ATL","AC","NAPZ185568","CMAU8634048",809,6,"YST","YARD STORAGE CHARGES","E",35,210,"","CSX FAIRBURN (O083)","BBYSAM","BEST BUY #718 / SAMSUNG","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0007369","SDS","THD0896255F","CMA",5/11/2022,"0516",5/16/2022,5/16/2022,"0700","0700",5/16/2022,"0649",5/16/2022,"UNITRGA","UNITRGA",5/16/2022,"","PBIGA",5/10/2022,15,5/31/2022,0,0,0,0,0,0,0,0,4/29/2022,,,"14665186"
1918046,"ELBilling","PBI","PBI","ATL","AC","YMLZ420774","CMAU8803410",1202,10,"YST","YARD STORAGE CHARGES","E",35,350,"","CSX FAIRBURN (O083)","BBYSAM","BEST BUY #718 / SAMSUNG","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0007370","SDS","THD0896255H","CMA",5/28/2022,"0742",6/6/2022,6/6/2022,"0830","0830",6/6/2022,"0815",6/6/2022,"ROADCMA","CSXFBGA",6/6/2022,"","PBIGA",5/10/2022,15,6/16/2022,0,0,0,0,0,0,0,0,4/29/2022,,,""
1918047,"ELBilling","PBI","PBI","ATL","AC","FLXZ437669","CMAU6490511",1236,1,"YST","YARD STORAGE CHARGES","E",35,35,"","CSX FAIRBURN (O083)","BBYSAM","BEST BUY #718 / SAMSUNG","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0008132","SDS","THD0905449B","CMA",6/2/2022,"1212",6/8/2022,6/8/2022,"0730","0730",6/8/2022,"0642",,"","",,"","YWKGA",5/29/2022,15,6/22/2022,0,0,0,0,0,0,0,0,4/29/2022,,,""
1918049,"ELBilling","PBI","PBI","ATL","AC","TAXZ427596","CMAU8269120",1518,6,"YST","YARD STORAGE CHARGES","E",35,210,"","CSX FAIRBURN (O083)","BBYSAM","BEST BUY #718 / SAMSUNG","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0008167","SDS","CMDUSEL1348526","CMA",5/11/2022,"1158",5/11/2022,5/16/2022,"0700","0700",5/16/2022,"0700",5/16/2022,"CSXFBGA","CSXFBGA",5/16/2022,"","PBIGA",5/7/2022,15,5/31/2022,0,0,0,0,0,0,0,0,4/29/2022,,,"14657145"
1918053,"Lineitem","PBI","PBI","MEM","31","MAEC752495","MRKU3431659",7,2,"YST","YARD STORAGE CHARGES","E",50,100,"BTTMS","CN -CNRR MEM (P484)","COOPTN","COOPER LIGHTING","COOPMO","COOPER LIGHTING SOLUTIONS C/O CASS","CLIGGA","1044502982-2021","RECV LOC 1064","216487931","MSK",6/6/2022,"1727",6/6/2022,6/7/2022,"1759","1759",6/7/2022,"1045",,"","",,"RDT","INTERS",6/1/2022,7,6/12/2022,0,0,0,0,0,0,0,0,5/25/2022,,,""
1918055,"Lineitem","PBI","PBI","MEM","31","GACZ405833","SUDU8761108",6,2,"YST","YARD STORAGE CHARGES","E",50,100,"CMCPID","CN -CNRR MEM (P484)","COOPTN","COOPER LIGHTING","COOPMO","COOPER LIGHTING SOLUTIONS C/O CASS","CLIGGA","1044502982-2021","RECV LOC 1064","216487931","MSK",6/6/2022,"1731",6/6/2022,6/7/2022,"1759","1759",6/7/2022,"1042",,"","",,"","INTERS",6/1/2022,7,6/12/2022,0,0,0,0,0,0,0,0,5/25/2022,,,""
1918085,"Lineitem","PBI","PBI","CHI","99","NEDZ409138","TEMU6097779",2,2,"YST","YARD STORAGE CHARGES","E",40,80,"","UP -GLOBAL 4 (I206)","TOTDAOH","TOTAL DISTRIBUTION #2","WWLOGIL","WW LOGISTICS GROUP","WWLOGIL","13122","","EGLV003200445974","EML",5/5/2022,"1422",5/6/2022,5/6/2022,"0900","0900",5/6/2022,"0900",5/6/2022,"BNLPCIL","BNLPCIL",5/6/2022,"HAZMAT","DELCOIL",4/29/2022,5,5/11/2022,0,0,0,0,0,0,0,0,5/5/2022,5/26/2022,,""
1918093,"Lineitem","PBI","PBI","SAV","03","TAXZ411396","MSMU7422489",2,18,"YST","YARD STORAGE CHARGES","E",50,900,"","Georgia Ports Authority (L738)","QCDGA","Q.E.P.","HECNY","Hecny Transportation(USA) Inc.","HECNY","NNGB04220699","LN267595","MEDUIO545301","MSC",5/26/2022,"1611",5/31/2022,6/13/2022,"1030","1030",,"",,"","",,"","GPSAVGA",5/26/2022,4,5/31/2022,0,0,0,0,0,0,0,0,5/5/2022,,,""
1918104,"ELBilling","PBI","PBI","DAL","AC","APMZ421779","OOLU6841305",1134,1,"YST","YARD STORAGE CHARGES","E",50,50,"","BNSF ALLIANCE (T926)","NEOXPO","NEOVIA LOGISTICS - A59","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0008532","SDS","COSU6328666110","COS",5/25/2022,"1530",,,"","",,"",,"","",,"","TXSTETX",5/26/2022,14,6/7/2022,0,0,0,0,0,0,0,0,4/29/2022,,,""
1918107,"ELBilling","PBI","PBI","DAL","AC","MAEC618888","OOLU9779521",1244,1,"YST","YARD STORAGE CHARGES","",0,50,"","BNSF ALLIANCE (T926)","NEOXPO","NEOVIA LOGISTICS - A59","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0008538","SDS","COSU6328666110","COS",5/23/2022,"0846",,,"","",,"",,"","",,"","ITSCOTX",5/22/2022,14,6/5/2022,0,0,0,0,0,0,0,0,4/29/2022,,,"14690433"
1918118,"ELBilling","PBI","PBI","CHI","AC","MSCZ140238","HMMU6346686",1346,1,"YST","YARD STORAGE CHARGES","E",0.05,0.05,"","UP -GLOBAL 4 (I206)","UNIELIL","UNIS ELWOOD","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0010736","SDS","HDMULCHM35884400","HII",5/17/2022,"1844",6/1/2022,6/1/2022,"2359","2359",6/1/2022,"0800",,"","",,"","DELCOIL",5/17/2022,14,5/30/2022,0,0,0,0,0,0,0,0,4/27/2022,,,"14691750"
1918119,"ELBilling","PBI","PBI","CHI","AC","EMCZ441802","HMMU6348930",1346,1,"YST","YARD STORAGE CHARGES","E",0.05,0.05,"","UP -GLOBAL 4 (I206)","UNIELIL","UNIS ELWOOD","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0010737","SDS","HDMULCHM35884400","HII",5/17/2022,"2013",6/1/2022,6/1/2022,"2359","2359",6/1/2022,"2359",,"","",,"","DELCOIL",5/17/2022,14,5/30/2022,0,0,0,0,0,0,0,0,4/27/2022,,,"14691749"
1918122,"ELBilling","PBI","PBI","CHI","AC","APMZ405141","KOCU4229901",1315,1,"YST","YARD STORAGE CHARGES","E",0.05,0.05,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0010760","SDS","HDMULCHM17969904","HII",6/1/2022,"2330",6/6/2022,6/6/2022,"0000","2359",6/6/2022,"1700",,"","",,"","DELCOIL",6/2/2022,14,6/14/2022,0,0,0,0,0,0,0,0,4/27/2022,,,""
1918123,"ELBilling","PBI","PBI","CHI","AC","MSCZ400258","KOCU4376013",1316,1,"YST","YARD STORAGE CHARGES","E",0.05,0.05,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0010767","SDS","HDMULCHM17969904","HII",6/1/2022,"1924",6/6/2022,6/6/2022,"0000","2359",6/6/2022,"1111",6/6/2022,"GLO4","GLO4",6/6/2022,"","DELCOIL",6/2/2022,14,6/14/2022,0,0,0,0,0,0,0,0,4/27/2022,,,""
1918124,"ELBilling","PBI","PBI","CHI","AC","APMZ427335","KOCU4678991",1149,1,"YST","YARD STORAGE CHARGES","E",0.05,0.05,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0010783","SDS","HDMULCHM44604102","HII",6/3/2022,"1919",6/8/2022,6/8/2022,"0000","2359",6/7/2022,"1700",,"","",,"","DELCOIL",6/4/2022,14,6/16/2022,0,0,0,0,0,0,0,0,4/27/2022,,,""
1918125,"ELBilling","PBI","PBI","CHI","AC","DCHZ411451","KOCU4737163",1405,1,"YST","YARD STORAGE CHARGES","E",0.05,0.05,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0010789","SDS","HDMUSZPM71987000","HII",6/1/2022,"1936",6/6/2022,6/6/2022,"0000","2359",6/6/2022,"1530",,"","",,"","DELCOIL",5/29/2022,14,6/14/2022,0,0,0,0,0,0,0,0,4/27/2022,,,""
1918127,"ELBilling","PBI","PBI","CHI","AC","NEDZ409257","KOCU4808061",1202,1,"YST","YARD STORAGE CHARGES","E",0.05,0.05,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0010801","SDS","HDMULCHM66855400","HII",6/4/2022,"1619",6/9/2022,6/9/2022,"0000","2359",,"",,"","",,"","DELCOIL",6/5/2022,14,6/17/2022,0,0,0,0,0,0,0,0,4/27/2022,,,""
1918128,"ELBilling","PBI","PBI","CHI","AC","MSCZ432462","KOCU4823615",1317,1,"YST","YARD STORAGE CHARGES","E",0.05,0.05,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0010804","SDS","HDMULCHM66855400","HII",6/1/2022,"1540",6/6/2022,6/6/2022,"0000","2359",6/6/2022,"1630",,"","",,"","DELCOIL",6/2/2022,14,6/14/2022,0,0,0,0,0,0,0,0,4/27/2022,,,""
1918129,"ELBilling","PBI","PBI","CHI","AC","MAEC602361","KOCU4847936",1317,1,"YST","YARD STORAGE CHARGES","E",0.05,0.05,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0010805","SDS","HDMULCHM17969904","HII",6/1/2022,"1833",6/6/2022,6/6/2022,"0000","2359",6/6/2022,"1230",6/6/2022,"GLO4","GLO4",6/6/2022,"","DELCOIL",6/2/2022,14,6/14/2022,0,0,0,0,0,0,0,0,4/27/2022,,,""
1918131,"ELBilling","PBI","PBI","CHI","AC","APMZ414751","KOCU5071169",1203,1,"YST","YARD STORAGE CHARGES","E",0.05,0.05,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0010819","SDS","HDMULCHM66855400","HII",6/4/2022,"1519",,,"","",,"",,"","",,"","DELCOIL",6/5/2022,14,6/17/2022,0,0,0,0,0,0,0,0,4/27/2022,,,""
1918132,"ELBilling","PBI","PBI","CHI","AC","DCLZ402980","KOCU5105633",1318,1,"YST","YARD STORAGE CHARGES","E",0.05,0.05,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0010824","SDS","HDMULCHM17969904","HII",6/1/2022,"1443",6/6/2022,6/6/2022,"0000","2359",6/3/2022,"1111",6/4/2022,"GLO4","GLO4",6/4/2022,"","DELCOIL",6/2/2022,14,6/14/2022,0,0,0,0,0,0,0,0,4/27/2022,,,""
1918133,"ELBilling","PBI","PBI","CHI","AC","NEDZ405116","KOCU5227518",1544,1,"YST","YARD STORAGE CHARGES","E",0.05,0.05,"","UP -GLOBAL 4 (I206)","UNIELIL","UNIS ELWOOD","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0010832","SDS","HDMUSELM69385600","HII",5/19/2022,"1726",6/1/2022,6/1/2022,"2359","2359",6/1/2022,"1030",,"","",,"","DELCOIL",5/20/2022,14,6/1/2022,0,0,0,0,0,0,0,0,4/27/2022,,,"14697116"
1918134,"ELBilling","PBI","PBI","ATL","AC","YMLZ421596","SEGU6643913",1231,1,"YST","YARD STORAGE CHARGES","E",35,35,"","CSX FAIRBURN (O083)","BBYSAM","BEST BUY #718 / SAMSUNG","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDR","SEA0008561","SDS","THD0905449C","CMA",6/2/2022,"1305",6/9/2022,6/9/2022,"0730","0730",,"",,"","",,"","YWKGA",5/28/2022,15,6/22/2022,0,0,0,0,0,0,0,0,4/29/2022,,,""
1918146,"ELBilling","PBI","PBI","CHI","AC","KKLZ600210","SMCU1102287",1246,1,"YST","YARD STORAGE CHARGES","E",0.05,0.05,"GLO4","CN -CNRR JOLIET (H903)","UNIELIL","UNIS ELWOOD","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0010099","SDS","SMLMSEL2G7367512","SME",5/25/2022,"1446",6/1/2022,6/1/2022,"2359","2359",5/31/2022,"0500",,"","",,"","DELCOIL",5/6/2022,4,5/30/2022,0,0,0,0,0,0,0,0,5/5/2022,,,"14653856"
1918147,"ELBilling","PBI","PBI","CHI","AC","MAEC621080","SMCU1108048",1247,1,"YST","YARD STORAGE CHARGES","E",0.05,0.05,"REUSE","CN -CNRR JOLIET (H903)","UNIELIL","UNIS ELWOOD","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0010102","SDS","SMLMSEL2G7367519","SME",5/24/2022,"1152",5/28/2022,5/28/2022,"2359","2359",5/28/2022,"0300",,"","",,"","DELCOIL",5/6/2022,4,5/27/2022,0,0,0,0,0,0,0,0,5/5/2022,,,"14653569"
1918148,"ELBilling","PBI","PBI","CHI","AC","KKLZ407985","SMCU1144560",1248,1,"YST","YARD STORAGE CHARGES","E",0.05,0.05,"GLO4","CN -CNRR JOLIET (H903)","UNIELIL","UNIS ELWOOD","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0010106","SDS","SMLMSEL2G7367501","SME",5/24/2022,"1836",5/28/2022,5/28/2022,"2359","2359",5/27/2022,"1800",,"","",,"","DELCOIL",5/6/2022,4,5/27/2022,0,0,0,0,0,0,0,0,5/5/2022,,,"14653855"
1918149,"ELBilling","PBI","PBI","CHI","AC","TSXZ464088","SMCU1203683",1250,1,"YST","YARD STORAGE CHARGES","E",0.05,0.05,"REUSE","CN -CNRR JOLIET (H903)","UNIELIL","UNIS ELWOOD","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0010110","SDS","SMLMSEL2G7367519","SME",5/24/2022,"1759",5/28/2022,5/28/2022,"2359","2359",5/28/2022,"2000",,"","",,"","DELCOIL",5/6/2022,4,5/27/2022,0,0,0,0,0,0,0,0,5/5/2022,,,"14653568"
1918150,"ELBilling","PBI","PBI","CHI","AC","TSXZ658421","SMCU1221250",1428,1,"YST","YARD STORAGE CHARGES","E",0.05,0.05,"REUSE","CN -CNRR JOLIET (H903)","UNIELIL","UNIS ELWOOD","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0010111","SDS","SMLMSEL2G7367519","SME",5/25/2022,"0646",6/1/2022,6/1/2022,"2359","2359",6/1/2022,"1115",,"","",,"","DELCOIL",5/6/2022,4,5/30/2022,0,0,0,0,0,0,0,0,5/5/2022,,,"14653567"
1918151,"ELBilling","PBI","PBI","CHI","AC","TSXZ412898","SMCU1232927",1429,1,"YST","YARD STORAGE CHARGES","E",0.05,0.05,"REUSE","CN -CNRR JOLIET (H903)","UNIELIL","UNIS ELWOOD","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0010112","SDS","SMLMSEL2G7367518","SME",5/25/2022,"0647",6/1/2022,6/1/2022,"2359","2359",6/1/2022,"0900",,"","",,"","DELCOIL",5/6/2022,4,5/30/2022,0,0,0,0,0,0,0,0,5/5/2022,,,"14653853"
1918152,"ELBilling","PBI","PBI","CHI","AC","KKLZ408244","SMCU1273206",1430,1,"YST","YARD STORAGE CHARGES","E",0.05,0.05,"GLO4","CN -CNRR JOLIET (H903)","UNIELIL","UNIS ELWOOD","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0010115","SDS","SMLMSEL2G7367517","SME",5/25/2022,"1608",6/1/2022,6/1/2022,"2359","2359",6/1/2022,"0630",,"","",,"","DELCOIL",5/6/2022,4,5/30/2022,0,0,0,0,0,0,0,0,5/5/2022,,,""
1918153,"ELBilling","PBI","PBI","CHI","AC","FHCZ148083","SMCU1304755",1404,1,"YST","YARD STORAGE CHARGES","E",0.05,0.05,"GLO4","CN -CNRR JOLIET (H903)","UNIELIL","UNIS ELWOOD","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0010119","SDS","SMLMSEL2G7367517","SME",5/23/2022,"1549",5/28/2022,5/28/2022,"2359","2359",5/27/2022,"2200",,"","",,"","DELCOIL",5/6/2022,4,5/26/2022,0,0,0,0,0,0,0,0,5/5/2022,,,"14653850"
1918154,"ELBilling","PBI","PBI","CHI","AC","FHCZ147482","SMCU1306505",1403,1,"YST","YARD STORAGE CHARGES","E",0.05,0.05,"GLO4","CN -CNRR JOLIET (H903)","UNIELIL","UNIS ELWOOD","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0010120","SDS","SMLMSEL2G7367514","SME",5/23/2022,"1800",5/28/2022,5/28/2022,"2359","2359",5/28/2022,"1730",,"","",,"","DELCOIL",5/6/2022,4,5/26/2022,0,0,0,0,0,0,0,0,5/5/2022,,,"14653857"
